League,GameId,MatchId,WinTeam,LossTeam,BestOf,SeriesScore,Gamelength,Team1Gold,Team2Gold,Team1Kills,Team2Kills
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 2_1_5,LTA North/2025 Season/Split 2 Playoffs_Round 2_1,FlyQuest,Cloud9,5.0,3-2,36:09,69032,59570,10,4
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 2_2_1,LTA North/2025 Season/Split 2 Playoffs_Round 2_2,Shopify Rebellion,Team Liquid,5.0,1-3,32:58,60569,62322,9,12
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 2_2_2,LTA North/2025 Season/Split 2 Playoffs_Round 2_2,Shopify Rebellion,Team Liquid,5.0,1-3,54:14,88297,95883,17,19
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 2_2_3,LTA North/2025 Season/Split 2 Playoffs_Round 2_2,Team Liquid,Shopify Rebellion,5.0,1-3,34:01,68139,54105,19,3
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 2_2_4,LTA North/2025 Season/Split 2 Playoffs_Round 2_2,Shopify Rebellion,Team Liquid,5.0,1-3,32:39,62627,51500,10,2
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 3_1_1,LTA North/2025 Season/Split 2 Playoffs_Round 3_1,Cloud9,Shopify Rebellion,5.0,3-0,34:51,68882,57418,23,12
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 3_1_2,LTA North/2025 Season/Split 2 Playoffs_Round 3_1,Cloud9,Shopify Rebellion,5.0,3-0,29:00,44887,61807,2,23
LTA_North,LTA North/2025 Season/Split 2 Playoffs_Round 3_1_3,LTA North/2025 Season/Split 2 Playoffs_Round 3_1,Cloud9,Shopify Rebellion,5.0,3-0,26:16,56054,40844,23,7
LTA_North,LTA North/2025 Season/Split 2_Week 1_1_1,LTA North/2025 Season/Split 2_Week 1_1,FlyQuest,Team Liquid,1.0,0-1,32:26,55423,62752,8,18
LTA_North,LTA North/2025 Season/Split 2_Week 1_2_1,LTA North/2025 Season/Split 2_Week 1_2,Shopify Rebellion,Dignitas,1.0,1-0,53:26,93773,88015,20,15
LTA_North,LTA North/2025 Season/Split 2_Week 1_3_1,LTA North/2025 Season/Split 2_Week 1_3,100 Thieves,Cloud9,1.0,1-0,38:25,67421,77283,15,20
LTA_North,LTA North/2025 Season/Split 2_Week 1_4_1,LTA North/2025 Season/Split 2_Week 1_4,LYON (2024 American Team),Disguised,1.0,1-0,30:09,48983,60662,7,19
LTA_North,LTA North/2025 Season/Split 2_Week 1_5_1,LTA North/2025 Season/Split 2_Week 1_5,Cloud9,Shopify Rebellion,1.0,1-0,35:04,55988,65791,7,13
LTA_North,LTA North/2025 Season/Split 2_Week 1_6_1,LTA North/2025 Season/Split 2_Week 1_6,Team Liquid,100 Thieves,1.0,1-0,32:43,63197,56458,17,9
LTA_North,LTA North/2025 Season/Split 2_Week 1_7_1,LTA North/2025 Season/Split 2_Week 1_7,FlyQuest,Disguised,1.0,1-0,36:07,64093,70815,17,25
LTA_North,LTA North/2025 Season/Split 2_Week 1_8_1,LTA North/2025 Season/Split 2_Week 1_8,LYON (2024 American Team),Dignitas,1.0,0-1,39:00,77528,68014,17,8
LTA_North,LTA North/2025 Season/Split 2_Week 2_1_1,LTA North/2025 Season/Split 2_Week 2_1,Cloud9,Disguised,1.0,0-1,34:46,72505,56309,16,3
LTA_North,LTA North/2025 Season/Split 2_Week 2_2_1,LTA North/2025 Season/Split 2_Week 2_2,FlyQuest,100 Thieves,1.0,0-1,28:52,45860,55916,5,18
LTA_North,LTA North/2025 Season/Split 2_Week 2_3_1,LTA North/2025 Season/Split 2_Week 2_3,Team Liquid,Dignitas,1.0,0-1,30:25,47844,56753,3,11
LTA_North,LTA North/2025 Season/Split 2_Week 2_4_1,LTA North/2025 Season/Split 2_Week 2_4,LYON (2024 American Team),Shopify Rebellion,1.0,0-1,33:06,64960,52411,16,3
LTA_North,LTA North/2025 Season/Split 2_Week 2_5_1,LTA North/2025 Season/Split 2_Week 2_5,100 Thieves,Disguised,1.0,1-0,33:45,70450,53965,29,6
LTA_North,LTA North/2025 Season/Split 2_Week 2_6_1,LTA North/2025 Season/Split 2_Week 2_6,FlyQuest,Shopify Rebellion,1.0,1-0,36:11,61009,70539,14,31
LTA_North,LTA North/2025 Season/Split 2_Week 2_7_1,LTA North/2025 Season/Split 2_Week 2_7,Team Liquid,LYON (2024 American Team),1.0,1-0,32:05,63821,54806,12,8
LTA_North,LTA North/2025 Season/Split 2_Week 2_8_1,LTA North/2025 Season/Split 2_Week 2_8,Cloud9,Dignitas,1.0,1-0,35:40,73407,59196,22,5
LTA_North,LTA North/2025 Season/Split 2_Week 3_1_1,LTA North/2025 Season/Split 2_Week 3_1,FlyQuest,LYON (2024 American Team),1.0,1-0,29:12,61801,49522,26,6
LTA_North,LTA North/2025 Season/Split 2_Week 3_10_1,LTA North/2025 Season/Split 2_Week 3_10,Cloud9,LYON (2024 American Team),1.0,0-1,26:29,42902,55450,5,22
LTA_North,LTA North/2025 Season/Split 2_Week 3_11_1,LTA North/2025 Season/Split 2_Week 3_11,Disguised,Team Liquid,1.0,1-0,34:42,65332,59308,15,12
LTA_North,LTA North/2025 Season/Split 2_Week 3_12_1,LTA North/2025 Season/Split 2_Week 3_12,100 Thieves,Shopify Rebellion,1.0,1-0,35:42,66931,57490,13,9
LTA_North,LTA North/2025 Season/Split 2_Week 3_2_1,LTA North/2025 Season/Split 2_Week 3_2,Cloud9,Team Liquid,1.0,1-0,27:45,55866,43686,13,3
LTA_North,LTA North/2025 Season/Split 2_Week 3_3_1,LTA North/2025 Season/Split 2_Week 3_3,100 Thieves,Dignitas,1.0,0-1,36:38,63127,70702,17,22
LTA_North,LTA North/2025 Season/Split 2_Week 3_4_1,LTA North/2025 Season/Split 2_Week 3_4,Shopify Rebellion,Disguised,1.0,1-0,36:12,57358,69112,3,15
LTA_North,LTA North/2025 Season/Split 2_Week 3_5_1,LTA North/2025 Season/Split 2_Week 3_5,100 Thieves,LYON (2024 American Team),1.0,0-1,35:29,60387,68313,7,14
LTA_North,LTA North/2025 Season/Split 2_Week 3_6_1,LTA North/2025 Season/Split 2_Week 3_6,Cloud9,FlyQuest,1.0,1-0,28:27,58653,46835,17,5
LTA_North,LTA North/2025 Season/Split 2_Week 3_7_1,LTA North/2025 Season/Split 2_Week 3_7,Team Liquid,Shopify Rebellion,1.0,1-0,31:56,65067,53370,17,11
LTA_North,LTA North/2025 Season/Split 2_Week 3_8_1,LTA North/2025 Season/Split 2_Week 3_8,Dignitas,Disguised,1.0,0-1,30:08,66042,50952,27,4
LTA_North,LTA North/2025 Season/Split 2_Week 3_9_1,LTA North/2025 Season/Split 2_Week 3_9,FlyQuest,Dignitas,1.0,1-0,27:48,57112,44720,14,3
LTA_North,LTA North/2025 Season/Split 2_Week 4_1_1,LTA North/2025 Season/Split 2_Week 4_1,FlyQuest,100 Thieves,3.0,2-0,30:07,49902,59041,10,19
LTA_North,LTA North/2025 Season/Split 2_Week 4_1_2,LTA North/2025 Season/Split 2_Week 4_1,FlyQuest,100 Thieves,3.0,2-0,28:09,43000,58430,2,17
LTA_North,LTA North/2025 Season/Split 2_Week 4_2_1,LTA North/2025 Season/Split 2_Week 4_2,Team Liquid,LYON (2024 American Team),3.0,2-0,33:43,66583,56802,17,9
LTA_North,LTA North/2025 Season/Split 2_Week 4_2_2,LTA North/2025 Season/Split 2_Week 4_2,Team Liquid,LYON (2024 American Team),3.0,2-0,33:12,54601,64482,13,17
LTA_North,LTA North/2025 Season/Split 2_Week 4_3_1,LTA North/2025 Season/Split 2_Week 4_3,Cloud9,Disguised,3.0,2-0,29:20,60092,46287,22,6
LTA_North,LTA North/2025 Season/Split 2_Week 4_3_2,LTA North/2025 Season/Split 2_Week 4_3,Cloud9,Disguised,3.0,2-0,39:34,69854,78999,12,26
LTA_North,LTA North/2025 Season/Split 2_Week 4_4_1,LTA North/2025 Season/Split 2_Week 4_4,Shopify Rebellion,Dignitas,3.0,1-2,32:00,50953,64939,3,14
LTA_North,LTA North/2025 Season/Split 2_Week 4_4_2,LTA North/2025 Season/Split 2_Week 4_4,Dignitas,Shopify Rebellion,3.0,1-2,43:36,79177,76646,16,15
LTA_North,LTA North/2025 Season/Split 2_Week 4_4_3,LTA North/2025 Season/Split 2_Week 4_4,Dignitas,Shopify Rebellion,3.0,1-2,44:11,73362,84199,11,19
LTA_North,LTA North/2025 Season/Split 2_Week 5_1_1,LTA North/2025 Season/Split 2_Week 5_1,FlyQuest,Shopify Rebellion,3.0,2-1,30:59,64885,51156,19,8
LTA_North,LTA North/2025 Season/Split 2_Week 5_1_2,LTA North/2025 Season/Split 2_Week 5_1,Shopify Rebellion,FlyQuest,3.0,2-1,35:16,66493,58787,12,6
LTA_North,LTA North/2025 Season/Split 2_Week 5_1_3,LTA North/2025 Season/Split 2_Week 5_1,FlyQuest,Shopify Rebellion,3.0,2-1,31:18,63520,50245,19,7
LTA_North,LTA North/2025 Season/Split 2_Week 5_2_1,LTA North/2025 Season/Split 2_Week 5_2,Team Liquid,Disguised,3.0,2-0,36:51,66610,58144,23,6
LTA_North,LTA North/2025 Season/Split 2_Week 5_2_2,LTA North/2025 Season/Split 2_Week 5_2,Team Liquid,Disguised,3.0,2-0,27:20,44129,58384,4,29
LTA_North,LTA North/2025 Season/Split 2_Week 5_3_1,LTA North/2025 Season/Split 2_Week 5_3,100 Thieves,Dignitas,3.0,2-0,46:11,93676,85080,27,20
LTA_North,LTA North/2025 Season/Split 2_Week 5_3_2,LTA North/2025 Season/Split 2_Week 5_3,100 Thieves,Dignitas,3.0,2-0,32:39,58361,62075,15,16
LTA_North,LTA North/2025 Season/Split 2_Week 5_4_1,LTA North/2025 Season/Split 2_Week 5_4,LYON (2024 American Team),Cloud9,3.0,2-1,38:40,74729,65675,20,7
LTA_North,LTA North/2025 Season/Split 2_Week 5_4_2,LTA North/2025 Season/Split 2_Week 5_4,Cloud9,LYON (2024 American Team),3.0,2-1,35:31,71696,67900,14,18
LTA_North,LTA North/2025 Season/Split 2_Week 5_4_3,LTA North/2025 Season/Split 2_Week 5_4,Cloud9,LYON (2024 American Team),3.0,2-1,38:10,64726,72022,9,16
LTA_North,LTA North/2025 Season/Split 2_Week 6_1_1,LTA North/2025 Season/Split 2_Week 6_1,Cloud9,Team Liquid,3.0,2-0,31:21,66747,48941,19,4
LTA_North,LTA North/2025 Season/Split 2_Week 6_1_2,LTA North/2025 Season/Split 2_Week 6_1,Cloud9,Team Liquid,3.0,2-0,48:11,83964,90483,15,20
LTA_North,LTA North/2025 Season/Split 2_Week 6_2_1,LTA North/2025 Season/Split 2_Week 6_2,100 Thieves,Shopify Rebellion,3.0,1-2,38:13,62188,67926,12,21
LTA_North,LTA North/2025 Season/Split 2_Week 6_2_2,LTA North/2025 Season/Split 2_Week 6_2,Shopify Rebellion,100 Thieves,3.0,1-2,39:36,70053,65314,23,10
LTA_North,LTA North/2025 Season/Split 2_Week 6_2_3,LTA North/2025 Season/Split 2_Week 6_2,Shopify Rebellion,100 Thieves,3.0,1-2,39:49,63960,68897,5,13
LTA_North,LTA North/2025 Season/Split 2_Week 6_3_1,LTA North/2025 Season/Split 2_Week 6_3,FlyQuest,Dignitas,3.0,2-0,28:43,59241,47598,19,6
LTA_North,LTA North/2025 Season/Split 2_Week 6_3_2,LTA North/2025 Season/Split 2_Week 6_3,FlyQuest,Dignitas,3.0,2-0,32:04,50654,61500,5,14
LTA_North,LTA North/2025 Season/Split 2_Week 6_4_1,LTA North/2025 Season/Split 2_Week 6_4,LYON (2024 American Team),Disguised,3.0,2-0,33:20,54715,66567,7,18
LTA_North,LTA North/2025 Season/Split 2_Week 6_4_2,LTA North/2025 Season/Split 2_Week 6_4,LYON (2024 American Team),Disguised,3.0,2-0,33:42,61237,67286,13,27
LTA_North,LTA North/2025 Season/Split 2_Week 7_1_1,LTA North/2025 Season/Split 2_Week 7_1,FlyQuest,Cloud9,3.0,0-2,25:20,40070,49082,2,15
LTA_North,LTA North/2025 Season/Split 2_Week 7_1_2,LTA North/2025 Season/Split 2_Week 7_1,FlyQuest,Cloud9,3.0,0-2,27:21,42329,60784,2,20
LTA_North,LTA North/2025 Season/Split 2_Week 7_2_1,LTA North/2025 Season/Split 2_Week 7_2,Dignitas,LYON (2024 American Team),3.0,1-2,40:53,72327,76164,14,16
LTA_North,LTA North/2025 Season/Split 2_Week 7_2_2,LTA North/2025 Season/Split 2_Week 7_2,LYON (2024 American Team),Dignitas,3.0,1-2,31:19,50050,59318,2,15
LTA_North,LTA North/2025 Season/Split 2_Week 7_2_3,LTA North/2025 Season/Split 2_Week 7_2,Dignitas,LYON (2024 American Team),3.0,1-2,36:52,64750,70600,13,16
LTA_North,LTA North/2025 Season/Split 2_Week 7_3_1,LTA North/2025 Season/Split 2_Week 7_3,Team Liquid,Shopify Rebellion,3.0,2-0,28:42,62448,46735,25,6
LTA_North,LTA North/2025 Season/Split 2_Week 7_3_2,LTA North/2025 Season/Split 2_Week 7_3,Team Liquid,Shopify Rebellion,3.0,2-0,34:33,62318,70682,10,26
LTA_North,LTA North/2025 Season/Split 2_Week 7_4_1,LTA North/2025 Season/Split 2_Week 7_4,100 Thieves,Disguised,3.0,2-0,27:33,61098,42781,27,5
LTA_North,LTA North/2025 Season/Split 2_Week 7_4_2,LTA North/2025 Season/Split 2_Week 7_4,100 Thieves,Disguised,3.0,2-0,29:07,46619,62626,4,26
LTA_North,LTA North/2025 Season/Split 3_Finals_1_1,LTA North/2025 Season/Split 3_Finals_1,FlyQuest,100 Thieves,,,37:03,71851,67861,19,18
LTA_North,LTA North/2025 Season/Split 3_Finals_1_2,LTA North/2025 Season/Split 3_Finals_1,100 Thieves,FlyQuest,,,29:28,58324,48328,18,7
LTA_North,LTA North/2025 Season/Split 3_Finals_1_3,LTA North/2025 Season/Split 3_Finals_1,FlyQuest,100 Thieves,,,33:02,64749,51246,15,1
LTA_North,LTA North/2025 Season/Split 3_Finals_1_4,LTA North/2025 Season/Split 3_Finals_1,FlyQuest,100 Thieves,,,31:15,57195,66850,12,27
LTA_North,LTA North/2025 Season/Split 3_Round 1_1_1,LTA North/2025 Season/Split 3_Round 1_1,Disguised,Dignitas,,,30:37,61856,55298,22,5
LTA_North,LTA North/2025 Season/Split 3_Round 1_1_2,LTA North/2025 Season/Split 3_Round 1_1,Disguised,Dignitas,,,36:18,62929,68919,14,13
LTA_North,LTA North/2025 Season/Split 3_Round 1_1_3,LTA North/2025 Season/Split 3_Round 1_1,Dignitas,Disguised,,,33:12,61412,57820,14,8
LTA_North,LTA North/2025 Season/Split 3_Round 1_1_4,LTA North/2025 Season/Split 3_Round 1_1,Disguised,Dignitas,,,30:12,62575,52845,22,11
LTA_North,LTA North/2025 Season/Split 3_Round 1_2_1,LTA North/2025 Season/Split 3_Round 1_2,100 Thieves,LYON (2024 American Team),,,43:19,75196,86769,20,24
LTA_North,LTA North/2025 Season/Split 3_Round 1_2_2,LTA North/2025 Season/Split 3_Round 1_2,100 Thieves,LYON (2024 American Team),,,29:21,47226,60838,5,21
LTA_North,LTA North/2025 Season/Split 3_Round 1_2_3,LTA North/2025 Season/Split 3_Round 1_2,LYON (2024 American Team),100 Thieves,,,29:45,62322,51986,24,9
LTA_North,LTA North/2025 Season/Split 3_Round 1_2_4,LTA North/2025 Season/Split 3_Round 1_2,100 Thieves,LYON (2024 American Team),,,36:23,68152,60860,16,10
LTA_North,LTA North/2025 Season/Split 3_Round 2_1_1,LTA North/2025 Season/Split 3_Round 2_1,Cloud9,Shopify Rebellion,,,32:33,67513,52899,18,5
LTA_North,LTA North/2025 Season/Split 3_Round 2_1_2,LTA North/2025 Season/Split 3_Round 2_1,Shopify Rebellion,Cloud9,,,39:54,71108,81323,15,25
LTA_North,LTA North/2025 Season/Split 3_Round 2_1_3,LTA North/2025 Season/Split 3_Round 2_1,Shopify Rebellion,Cloud9,,,34:54,57372,62447,3,13
LTA_North,LTA North/2025 Season/Split 3_Round 2_1_4,LTA North/2025 Season/Split 3_Round 2_1,Cloud9,Shopify Rebellion,,,28:00,57891,43841,20,6
LTA_North,LTA North/2025 Season/Split 3_Round 2_1_5,LTA North/2025 Season/Split 3_Round 2_1,Shopify Rebellion,Cloud9,,,39:38,77312,70915,24,11
LTA_North,LTA North/2025 Season/Split 3_Round 2_2_1,LTA North/2025 Season/Split 3_Round 2_2,FlyQuest,Team Liquid,,,29:40,61253,45795,12,2
LTA_North,LTA North/2025 Season/Split 3_Round 2_2_2,LTA North/2025 Season/Split 3_Round 2_2,FlyQuest,Team Liquid,,,41:14,78913,79800,33,26
LTA_North,LTA North/2025 Season/Split 3_Round 2_2_3,LTA North/2025 Season/Split 3_Round 2_2,FlyQuest,Team Liquid,,,31:06,52359,63074,9,19
LTA_North,LTA North/2025 Season/Split 3_Round 2_3_1,LTA North/2025 Season/Split 3_Round 2_3,Cloud9,Disguised,,,34:02,70989,55181,21,8
LTA_North,LTA North/2025 Season/Split 3_Round 2_3_2,LTA North/2025 Season/Split 3_Round 2_3,Cloud9,Disguised,,,28:00,48116,58890,8,22
LTA_North,LTA North/2025 Season/Split 3_Round 2_3_3,LTA North/2025 Season/Split 3_Round 2_3,Disguised,Cloud9,,,40:59,71340,78471,13,23
LTA_North,LTA North/2025 Season/Split 3_Round 2_3_4,LTA North/2025 Season/Split 3_Round 2_3,Disguised,Cloud9,,,29:04,47670,60183,4,13
LTA_North,LTA North/2025 Season/Split 3_Round 2_3_5,LTA North/2025 Season/Split 3_Round 2_3,Cloud9,Disguised,,,30:35,59998,49512,23,9
LTA_North,LTA North/2025 Season/Split 3_Round 2_4_1,LTA North/2025 Season/Split 3_Round 2_4,100 Thieves,Team Liquid,,,34:58,58271,71532,7,23
LTA_North,LTA North/2025 Season/Split 3_Round 2_4_2,LTA North/2025 Season/Split 3_Round 2_4,100 Thieves,Team Liquid,,,36:08,55848,67273,6,17
LTA_North,LTA North/2025 Season/Split 3_Round 2_4_3,LTA North/2025 Season/Split 3_Round 2_4,100 Thieves,Team Liquid,,,33:20,56501,69852,12,25
LTA_North,LTA North/2025 Season/Split 3_Round 3_1_1,LTA North/2025 Season/Split 3_Round 3_1,100 Thieves,Cloud9,,,32:57,53884,66968,7,24
LTA_North,LTA North/2025 Season/Split 3_Round 3_1_2,LTA North/2025 Season/Split 3_Round 3_1,Cloud9,100 Thieves,,,33:55,69503,54396,23,3
LTA_North,LTA North/2025 Season/Split 3_Round 3_1_3,LTA North/2025 Season/Split 3_Round 3_1,100 Thieves,Cloud9,,,35:47,68879,64065,18,15
LTA_North,LTA North/2025 Season/Split 3_Round 3_1_4,LTA North/2025 Season/Split 3_Round 3_1,Cloud9,100 Thieves,,,28:49,59849,47549,19,4
LTA_North,LTA North/2025 Season/Split 3_Round 3_1_5,LTA North/2025 Season/Split 3_Round 3_1,100 Thieves,Cloud9,,,30:31,58556,54060,10,7
LTA_North,LTA North/2025 Season/Split 3_Round 4_1_1,LTA North/2025 Season/Split 3_Round 4_1,FlyQuest,Shopify Rebellion,,,30:54,59888,48149,13,4
LTA_North,LTA North/2025 Season/Split 3_Round 4_1_2,LTA North/2025 Season/Split 3_Round 4_1,Shopify Rebellion,FlyQuest,,,44:27,71646,82541,11,15
LTA_North,LTA North/2025 Season/Split 3_Round 4_1_3,LTA North/2025 Season/Split 3_Round 4_1,FlyQuest,Shopify Rebellion,,,27:23,60666,43897,22,8
LTA_North,LTA North/2025 Season/Split 3_Round 4_1_4,LTA North/2025 Season/Split 3_Round 4_1,FlyQuest,Shopify Rebellion,,,34:07,65340,56746,18,5
LTA_North,LTA North/2025 Season/Split 3_Round 4_2_1,LTA North/2025 Season/Split 3_Round 4_2,100 Thieves,Shopify Rebellion,,,30:11,49646,60858,8,17
LTA_North,LTA North/2025 Season/Split 3_Round 4_2_2,LTA North/2025 Season/Split 3_Round 4_2,100 Thieves,Shopify Rebellion,,,29:56,61033,51167,17,13
LTA_North,LTA North/2025 Season/Split 3_Round 4_2_3,LTA North/2025 Season/Split 3_Round 4_2,100 Thieves,Shopify Rebellion,,,31:58,51736,66587,9,24
LTA_North,LTA North/2025 Season/Split 3_Week 1_1_1,LTA North/2025 Season/Split 3_Week 1_1,FlyQuest,Disguised,,,28:11,58921,44493,20,6
LTA_North,LTA North/2025 Season/Split 3_Week 1_1_2,LTA North/2025 Season/Split 3_Week 1_1,FlyQuest,Disguised,,,30:31,49513,65228,6,20
LTA_North,LTA North/2025 Season/Split 3_Week 1_2_1,LTA North/2025 Season/Split 3_Week 1_2,Cloud9,LYON (2024 American Team),,,29:07,63408,46599,26,6
LTA_North,LTA North/2025 Season/Split 3_Week 1_2_2,LTA North/2025 Season/Split 3_Week 1_2,Cloud9,LYON (2024 American Team),,,29:17,48382,63649,5,25
LTA_North,LTA North/2025 Season/Split 3_Week 1_3_1,LTA North/2025 Season/Split 3_Week 1_3,Team Liquid,100 Thieves,,,31:31,61791,51516,14,10
LTA_North,LTA North/2025 Season/Split 3_Week 1_3_2,LTA North/2025 Season/Split 3_Week 1_3,Team Liquid,100 Thieves,,,34:42,55123,69523,9,28
LTA_North,LTA North/2025 Season/Split 3_Week 1_4_1,LTA North/2025 Season/Split 3_Week 1_4,Shopify Rebellion,Dignitas,,,34:49,66943,60275,18,12
LTA_North,LTA North/2025 Season/Split 3_Week 1_4_2,LTA North/2025 Season/Split 3_Week 1_4,Shopify Rebellion,Dignitas,,,27:22,46973,53827,13,20
LTA_North,LTA North/2025 Season/Split 3_Week 2_1_1,LTA North/2025 Season/Split 3_Week 2_1,FlyQuest,100 Thieves,,,29:39,49625,62746,8,18
LTA_North,LTA North/2025 Season/Split 3_Week 2_1_2,LTA North/2025 Season/Split 3_Week 2_1,FlyQuest,100 Thieves,,,30:46,49778,58958,10,21
LTA_North,LTA North/2025 Season/Split 3_Week 2_2_1,LTA North/2025 Season/Split 3_Week 2_2,LYON (2024 American Team),Team Liquid,,,31:38,62977,53695,19,6
LTA_North,LTA North/2025 Season/Split 3_Week 2_2_2,LTA North/2025 Season/Split 3_Week 2_2,Team Liquid,LYON (2024 American Team),,,29:22,61334,52260,25,10
LTA_North,LTA North/2025 Season/Split 3_Week 2_2_3,LTA North/2025 Season/Split 3_Week 2_2,LYON (2024 American Team),Team Liquid,,,30:44,59683,48978,22,6
LTA_North,LTA North/2025 Season/Split 3_Week 2_3_1,LTA North/2025 Season/Split 3_Week 2_3,Cloud9,Dignitas,,,35:32,61883,74060,7,17
LTA_North,LTA North/2025 Season/Split 3_Week 2_3_2,LTA North/2025 Season/Split 3_Week 2_3,Cloud9,Dignitas,,,32:20,66385,55980,21,11
LTA_North,LTA North/2025 Season/Split 3_Week 2_4_1,LTA North/2025 Season/Split 3_Week 2_4,Disguised,Shopify Rebellion,,,37:50,73973,64052,19,8
LTA_North,LTA North/2025 Season/Split 3_Week 2_4_2,LTA North/2025 Season/Split 3_Week 2_4,Shopify Rebellion,Disguised,,,36:29,70775,62528,17,11
LTA_North,LTA North/2025 Season/Split 3_Week 2_4_3,LTA North/2025 Season/Split 3_Week 2_4,Shopify Rebellion,Disguised,,,40:16,65779,77010,5,12
LTA_North,LTA North/2025 Season/Split 3_Week 3_1_1,LTA North/2025 Season/Split 3_Week 3_1,100 Thieves,Shopify Rebellion,,,30:40,52131,66419,10,25
LTA_North,LTA North/2025 Season/Split 3_Week 3_1_2,LTA North/2025 Season/Split 3_Week 3_1,Shopify Rebellion,100 Thieves,,,37:06,63976,73817,9,21
LTA_North,LTA North/2025 Season/Split 3_Week 3_1_3,LTA North/2025 Season/Split 3_Week 3_1,Shopify Rebellion,100 Thieves,,,28:53,56402,44583,15,3
LTA_North,LTA North/2025 Season/Split 3_Week 3_2_1,LTA North/2025 Season/Split 3_Week 3_2,FlyQuest,LYON (2024 American Team),,,28:52,58260,45946,11,6
LTA_North,LTA North/2025 Season/Split 3_Week 3_2_2,LTA North/2025 Season/Split 3_Week 3_2,FlyQuest,LYON (2024 American Team),,,44:39,82007,91986,20,26
LTA_North,LTA North/2025 Season/Split 3_Week 3_3_1,LTA North/2025 Season/Split 3_Week 3_3,Cloud9,Team Liquid,,,32:33,60942,55795,15,12
LTA_North,LTA North/2025 Season/Split 3_Week 3_3_2,LTA North/2025 Season/Split 3_Week 3_3,Cloud9,Team Liquid,,,32:34,56331,62495,12,24
LTA_North,LTA North/2025 Season/Split 3_Week 3_4_1,LTA North/2025 Season/Split 3_Week 3_4,Disguised,Dignitas,,,34:39,57777,70220,6,14
LTA_North,LTA North/2025 Season/Split 3_Week 3_4_2,LTA North/2025 Season/Split 3_Week 3_4,Dignitas,Disguised,,,30:29,65329,48950,19,5
LTA_North,LTA North/2025 Season/Split 3_Week 3_4_3,LTA North/2025 Season/Split 3_Week 3_4,Disguised,Dignitas,,,34:52,66240,58058,18,9
LCK,LCK/2025 Season/Cup_Finals_1_1,LCK/2025 Season/Cup_Finals_1,Hanwha Life Esports,Gen.G,5.0,3-2,31:48,63222,57090,24,11
LCK,LCK/2025 Season/Cup_Finals_1_2,LCK/2025 Season/Cup_Finals_1,Gen.G,Hanwha Life Esports,5.0,3-2,26:18,51799,41043,12,5
LCK,LCK/2025 Season/Cup_Finals_1_3,LCK/2025 Season/Cup_Finals_1,Hanwha Life Esports,Gen.G,5.0,3-2,30:28,59433,48018,17,3
LCK,LCK/2025 Season/Cup_Finals_1_4,LCK/2025 Season/Cup_Finals_1,Gen.G,Hanwha Life Esports,5.0,3-2,30:03,61443,49632,19,8
LCK,LCK/2025 Season/Cup_Finals_1_5,LCK/2025 Season/Cup_Finals_1,Hanwha Life Esports,Gen.G,5.0,3-2,38:59,72012,61148,7,2
LCK,LCK/2025 Season/Cup_Play-In Round 1_1_1,LCK/2025 Season/Cup_Play-In Round 1_1,DRX,DN Freecs,3.0,2-0,33:31,65937,55758,16,9
LCK,LCK/2025 Season/Cup_Play-In Round 1_1_2,LCK/2025 Season/Cup_Play-In Round 1_1,DRX,DN Freecs,3.0,2-0,33:07,57270,64183,12,19
LCK,LCK/2025 Season/Cup_Play-In Round 1_2_1,LCK/2025 Season/Cup_Play-In Round 1_2,Nongshim RedForce,OKSavingsBank BRION,3.0,2-0,33:33,64963,58567,17,15
LCK,LCK/2025 Season/Cup_Play-In Round 1_2_2,LCK/2025 Season/Cup_Play-In Round 1_2,Nongshim RedForce,OKSavingsBank BRION,3.0,2-0,28:29,46585,56900,6,16
LCK,LCK/2025 Season/Cup_Play-In Round 2_1_1,LCK/2025 Season/Cup_Play-In Round 2_1,T1,Nongshim RedForce,3.0,2-0,30:32,64012,53192,16,8
LCK,LCK/2025 Season/Cup_Play-In Round 2_1_2,LCK/2025 Season/Cup_Play-In Round 2_1,T1,Nongshim RedForce,3.0,2-0,30:59,57776,70037,20,34
LCK,LCK/2025 Season/Cup_Play-In Round 2_2_1,LCK/2025 Season/Cup_Play-In Round 2_2,Hanwha Life Esports,DRX,3.0,2-0,33:13,68995,58400,21,18
LCK,LCK/2025 Season/Cup_Play-In Round 2_2_2,LCK/2025 Season/Cup_Play-In Round 2_2,Hanwha Life Esports,DRX,3.0,2-0,38:04,69784,81009,18,32
LCK,LCK/2025 Season/Cup_Play-In Round 3_1_1,LCK/2025 Season/Cup_Play-In Round 3_1,Nongshim RedForce,DRX,5.0,3-1,26:59,42366,61891,6,26
LCK,LCK/2025 Season/Cup_Play-In Round 3_1_2,LCK/2025 Season/Cup_Play-In Round 3_1,DRX,Nongshim RedForce,5.0,3-1,36:38,75277,64380,23,19
LCK,LCK/2025 Season/Cup_Play-In Round 3_1_3,LCK/2025 Season/Cup_Play-In Round 3_1,Nongshim RedForce,DRX,5.0,3-1,26:00,52332,41744,13,7
